name,brand,ratingValue,ratingCount,gender_score,priceValue_score,timeOfDay_score,season_score,Woody & Earthy,Smoky & Leathery,Resinous & Balsamic,Citrus & Fresh,Green & Herbal,Warm & Spicy,Sweet & Gourmand,Floral,Powdery & Soft,Synthetic,Uncommon,notesBreakdown
Euphoria Essence Men ,Calvin Klein,4.13,114.0,1.26087,0.04762,-0.29545,0.22034,0.26162,1.18344,0.69617,1.52214,1.11465,0.35693,0.0,1.15769,0.45455,0.0,0.0,"{'topnotes': ['Ivy', 'Bergamot'], 'midnotes': ['White Pepper', 'Suede', 'Jasmine'], 'bottomnotes': ['Guaiac Wood', 'Tonka Bean', 'Amber']}"
Ck One Electric,Calvin Klein,4.16,165.0,0.36842,0.5625,0.83696,0.14041,0.0,0.0,0.0,0.63591,0.21651,0.0,0.0,0.0,0.0,0.0,0.0,"{'topnotes': ['Lemon', 'Cedar', 'Mandarin Orange', 'Lemon Verbena', 'Bergamot', 'Lime'], 'midnotes': ['Water Lily', 'Violet Leaf', 'Neroli'], 'bottomnotes': ['Musk', 'Cedar', 'Amber']}"
Eternity for Men Summer 2017,Calvin Klein,3.77,94.0,1.13636,0.72222,0.53192,0.16234,0.26363,0.0,0.0,4.27302,0.46502,0.45991,0.0,0.0,1.18739,0.0,0.0,"{'topnotes': ['Sage', 'Ginger', 'Bergamot'], 'midnotes': ['Coconut Nectar', 'Jasmine', 'Violet Leaf'], 'bottomnotes': ['Musk', 'Sandalwood', 'Vetiver']}"
CK One Summer 2011,Calvin Klein,4.06,319.0,0.24138,0.59259,0.74866,0.10547,0.0,0.0,0.0,4.41108,0.32556,0.0,0.46195,0.0,0.0,0.0,0.0,"{'topnotes': ['Tangerine', 'Melon', 'Fern', 'Citruses'], 'midnotes': ['Amalfi Lemon', 'Lemon Verbena', 'Freesia', 'Rhuburb', 'Sea water'], 'bottomnotes': ['Musk', 'Incense', 'Virginia Cedar', 'Peach']}"
CK One Summer 2008,Calvin Klein,4.26,231.0,0.04545,0.65,0.78992,0.07468,0.0,0.0,0.0,5.5923,1.25281,0.0,0.0,0.0,0.0,0.0,0.0,"{'topnotes': ['Watermelon', 'Mint', 'Musk', 'Cardamom', 'Cucumber', 'Woodsy Notes'], 'midnotes': [], 'bottomnotes': []}"
Euphoria Gold Men,Calvin Klein,4.15,284.0,1.34211,0.625,-0.20619,0.25,0.90437,0.0,1.85855,0.34101,0.23099,2.63143,3.61233,0.0,0.45515,0.0,0.0,"{'topnotes': ['Lemon', 'Ginger'], 'midnotes': ['Basil', 'Honey', 'Cinnamon'], 'bottomnotes': ['Patchouli', 'Vanilla', 'Amber']}"
Eternity for Men Summer 2014,Calvin Klein,3.82,73.0,1.08333,0.66667,0.76,0.13415,0.16453,0.0,0.0,4.46227,2.67481,0.35698,0.0,0.0,0.4084,0.0,0.0,"{'topnotes': ['Pear', 'Watermelon', 'Basil', 'Juniper Berries'], 'midnotes': ['Lavender', 'Thyme', 'Cardamom'], 'bottomnotes': ['Musk', 'Sandalwood', 'Amber']}"
CK One Summer 2007,Calvin Klein,3.99,205.0,0.15385,0.59091,0.87387,0.125,0.11629,0.0,0.0,3.30272,0.92516,0.0,0.46,0.0,0.0,0.0,0.0,"{'topnotes': ['Watermelon', 'Mandarin Orange', 'Grapefruit', 'Orange', 'Water Mint'], 'midnotes': ['Marigold', 'Ginger', 'Orange Blossom'], 'bottomnotes': ['Vetiver', 'Vanilla', 'Guaiac Wood', 'Orris Root']}"
CK One Summer 2010,Calvin Klein,3.78,390.0,-0.07143,0.67742,0.87374,0.12799,0.13019,0.0,0.0,5.06487,0.28178,0.0,0.43891,0.0,0.0,0.0,0.0,"{'topnotes': ['Pear', 'Watermelon', 'Amalfi Lemon', 'Mandarin Orange'], 'midnotes': ['Water Lily', 'Violet Leaf', 'Marigold', 'Lemon Verbena'], 'bottomnotes': ['Virginia Cedar', 'Vetyver', 'Patchouli']}"
Eternity For Men Summer 2020,Calvin Klein,3.86,105.0,1.10448,0.70769,0.57576,0.19424,0.22137,0.0,0.61695,0.39721,2.04464,2.6456,0.0,0.0,0.49485,0.0,0.0,"{'topnotes': ['Sage', 'Star Anise', 'Bergamot'], 'midnotes': ['Coconut Nectar', 'Saffron', 'Osmanthus'], 'bottomnotes': ['Labdanum', 'Olibanum', 'Australian Sandalwood']}"
Eternity For Men Summer 2007,Calvin Klein,4.1,41.0,1.0,0.33333,0.78261,0.1,0.20127,0.0,0.50599,5.60194,1.46532,2.19671,0.0,0.0,1.46837,0.0,0.0,"{'topnotes': ['Watermelon', 'Coriander'], 'midnotes': ['Star Anise', 'Lily-of-the-Valley', 'Galbanum'], 'bottomnotes': ['Musk', 'Cedar', 'Red Amber', 'Patchouli']}"
CK One Scene,Calvin Klein,4.21,129.0,-0.07692,0.27273,0.13636,0.18421,0.19292,0.0,0.71383,1.2842,0.26655,0.61004,0.62454,3.55651,0.0,0.0,0.0,"{'topnotes': ['Ylang-Ylang', 'Ginger', 'Mandarin Orange'], 'midnotes': ['Rosemary', 'Ginger', 'Lily-of-the-Valley'], 'bottomnotes': ['Bay Leaf', 'Spices', 'Musk', 'Vanilla', 'Amber', 'Patchouli']}"
CK One Chinese New Year Edition,Calvin Klein,3.81,70.0,0.0,0.76,0.70588,0.15132,0.0,0.0,0.0,1.85589,1.40739,0.0,0.72641,2.25033,1.59538,0.0,0.0,"{'topnotes': ['Papaya', 'Pineapple', 'Cardamom', 'Bergamot'], 'midnotes': ['Green Tea', 'Violet', 'Nutmeg', 'White Rose'], 'bottomnotes': ['Musk', 'Amber']}"
Eternity for Men Summer 2015,Calvin Klein,4.34,143.0,1.0,0.92308,0.77215,0.16165,0.20115,0.0,0.0,2.95204,1.22672,0.0,0.0,0.0,0.56451,0.0,0.0,"{'topnotes': ['Grapefruit', 'Pink Pepper', 'Sea Notes'], 'midnotes': ['Cypress', 'Juniper Berries', 'Fig Leaf'], 'bottomnotes': ['Musk', 'Driftwood', 'Amber']}"
CK Free Energy,Calvin Klein,3.94,35.0,0.57143,0.71429,0.56522,0.13095,0.17136,0.0,0.0,1.4345,1.92024,0.35231,0.0,0.0,1.05323,0.0,0.0,"{'topnotes': ['Bitter Orange', 'Galbanum', 'Bergamot'], 'midnotes': ['Lavender', 'Jasmine', 'Ginger', 'Black Pepper'], 'bottomnotes': ['Musk', 'Cedar']}"
CK One Summer 2009,Calvin Klein,4.18,273.0,0.24,0.2381,0.80488,0.11453,0.17146,0.0,0.0,8.22087,1.90787,0.0,0.0,0.0,0.0,0.0,0.0,"{'topnotes': ['Bergamot', 'Cucumber', 'Lime', 'Mint'], 'midnotes': ['Green Apple', 'Rosemary', 'Lotus', 'Sea water'], 'bottomnotes': ['Sandalwood', 'Woodsy Notes', 'Rum', 'Oakmoss']}"
CK One Summer 2015,Calvin Klein,3.85,322.0,0.43243,0.46667,0.77901,0.10577,0.1878,0.0,0.0,4.37763,2.16169,0.0,0.0,0.0,0.0,0.0,0.0,"{'topnotes': ['Lemon', 'Watermelon', 'Lemon Peel', 'Juniper Berries', 'Tonic Water', 'Gin', 'Lime'], 'midnotes': ['Star Anise', 'Ginger', 'Cucumber'], 'bottomnotes': ['Woody Notes', 'Musk', 'Amber', 'Patchouli']}"
Pure Gold Euphoria Men,Calvin Klein,4.07,76.0,1.03448,0.75,-0.1875,0.27128,1.2351,0.0,1.60172,0.0,0.38066,0.61004,0.0,1.20855,0.44269,0.0,0.0,"{'topnotes': ['Pine needles', 'Saffron', 'Cardamom'], 'midnotes': ['Vanilla', 'Rose', 'Juniper'], 'bottomnotes': ['Musk', 'Agarwood (Oud)', 'Sandalwood', 'Patchouli']}"
Eternity For Men Summer 2008,Calvin Klein,4.14,57.0,1.4,0.4,0.80556,0.13636,0.97843,0.0,0.0,1.6529,2.52152,0.293,0.0,1.48891,0.0,0.0,0.0,"{'topnotes': ['Kumquat', 'Mimosa', 'Citruses'], 'midnotes': ['Lavender', 'Green Grass', 'Green Notes'], 'bottomnotes': ['Guaiac Wood', 'Cardamom', 'Amber', 'Patchouli']}"
Eternity for Men Summer 2012,Calvin Klein,3.82,93.0,0.66667,0.71429,0.93878,0.12143,0.26363,0.0,0.0,5.93614,2.51994,0.0,0.0,1.07241,0.46157,0.0,0.0,"{'topnotes': ['Juniper Berries', 'Melon', 'Chamomile'], 'midnotes': ['Mimosa', 'Virginia Cedar', 'Hyacinth', 'Violet Leaf'], 'bottomnotes': ['Musk', 'Guaiac Wood', 'Amber', 'Patchouli']}"
Eternity for Men Summer 2011,Calvin Klein,4.14,98.0,1.71429,-0.14286,0.86,0.1375,0.19669,0.0,0.38663,1.65409,1.8591,1.4494,0.0,0.85897,0.0,0.0,0.0,"{'topnotes': ['Mint', 'Coriander', 'Citruses'], 'midnotes': ['Star Anise', 'Lily-of-the-Valley', 'Galbanum'], 'bottomnotes': ['Patchouli', 'Virginia Cedar', 'Amber']}"
CK IN2U Heat for Him,Calvin Klein,3.77,48.0,1.0,0.11111,0.54167,0.06579,1.18648,2.49319,0.0,1.11476,0.4863,0.43134,0.58171,1.50632,0.0,0.0,0.0,"{'topnotes': ['Pear', 'Coriander'], 'midnotes': ['Holly', 'Ginger', 'Orris Root'], 'bottomnotes': ['Musk', 'Birch', 'Vetiver']}"
CK One We Are One Magnets,Calvin Klein,4.15,34.0,-0.33333,0.5,0.71429,0.23077,0.0,0.0,0.38818,0.63591,2.73562,0.40498,0.0,1.98645,0.43856,0.0,0.0,"{'topnotes': ['Mandarin Orange', 'Bergamot', 'Lavender', 'Freesia', 'Cardamom'], 'midnotes': ['African Orange Flower', 'Rose', 'Violet', 'Tea'], 'bottomnotes': ['Musk', 'Amber']}"
ck IN2U Heat Him,Calvin Klein,4.16,38.0,1.16667,-0.14286,0.9,0.16667,1.2664,0.0,0.47167,0.60853,1.05387,0.31568,0.0,0.0,0.93272,0.0,0.0,"{'topnotes': ['Bergamot', 'Mandarin Orange', 'Pepper'], 'midnotes': ['Coriander', 'Nutmeg', 'Tea'], 'bottomnotes': ['Cashmeran', 'Amber', 'Patchouli']}"
Eternity For Men Summer 2006,Calvin Klein,4.09,23.0,2.0,1.0,0.8,0.15,0.23181,0.0,0.0,5.24179,2.35825,0.0,0.6107,1.43156,0.61712,0.0,0.0,"{'topnotes': ['Tarragon', 'Bergamot', 'Orange Blossom'], 'midnotes': ['Lavender', 'Cedar', 'Mimosa', 'Violet Leaf'], 'bottomnotes': ['Musk', 'White Amber', 'Patchouli']}"
Eternity Night for Men ,Calvin Klein,3.85,80.0,1.6,0.35714,-0.06452,0.215,0.19155,0.0,0.0,3.38592,2.49831,1.54796,0.51583,0.0,0.0,0.0,0.0,"{'topnotes': ['Paprika', 'Coriander', 'Plum'], 'midnotes': ['Clary Sage', 'Lavender', 'Violet Leaf'], 'bottomnotes': ['Cedar', 'Sandalwood', 'Vetiver']}"
Eternity For Men Summer 2005,Calvin Klein,4.08,39.0,1.33333,0.0,0.85,0.16667,0.19681,0.0,0.0,6.20309,1.78128,1.85673,0.0,2.61535,0.582,0.0,0.0,"{'topnotes': ['Watermelon', 'Coriander'], 'midnotes': ['Star Anise', 'Lily-of-the-Valley', 'Galbanum'], 'bottomnotes': ['Musk', 'Cedar', 'Red Amber', 'Patchouli']}"
Eternity For Men Summer 2019,Calvin Klein,3.84,94.0,1.20513,0.89474,0.77551,0.15865,0.13791,0.0,0.0,0.63591,2.70382,1.25255,0.0,0.0,1.08912,0.0,0.0,"{'topnotes': ['Coriander', 'Lime', 'Bergamot'], 'midnotes': ['Sage', 'Basil', 'Sea Salt'], 'bottomnotes': ['Musk', 'Cedar', 'Amber']}"
CK Be We Are One Magnets,Calvin Klein,3.89,18.0,0.0,2.0,0.0,0.18182,0.23212,0.0,0.0,0.48546,2.74657,0.32734,0.54662,0.92144,0.46877,0.0,0.0,"{'topnotes': ['Mandarin Orange', 'Mint', 'Juniper Berries', 'Bergamot', 'Lavender'], 'midnotes': ['Magnolia', 'Peach', 'Spices'], 'bottomnotes': ['Opoponax', 'Musk', 'Tonka Bean', 'Virginia Cedar', 'Sandalwood']}"
212 VIP Men,Carolina Herrera,4.18,4805.0,1.48737,-0.0304,-0.54174,0.28689,0.21959,0.0,0.0,0.45239,1.58368,0.58134,0.65215,0.0,0.0,0.0,6.23881,"{'topnotes': ['Passionfruit', 'Ginger', 'Lime', 'Pepper'], 'midnotes': ['Vodka', 'Spices', 'Gin', 'Mint'], 'bottomnotes': ['Leather', 'Woodsy Notes', 'Amber']}"
CK One Collector Bottle 2008,Calvin Klein,3.88,34.0,0.0,1.0,0.5,0.11111,0.0,0.0,0.0,1.62628,1.32942,0.47366,0.66575,0.0,1.44026,0.0,0.0,"{'topnotes': ['Papaya', 'Pineapple', 'Cardamom', 'Bergamot'], 'midnotes': ['Jasmine', 'Violet', 'Nutmeg', 'Tea'], 'bottomnotes': ['Musk', 'Amber']}"
CH Men,Carolina Herrera,4.3,5743.0,1.46409,0.00958,-0.10125,0.25928,0.20243,2.91871,1.07911,1.21257,0.85288,0.0,0.82518,0.0,0.49914,0.0,0.0,"{'topnotes': ['Grass', 'Bergamot', 'Grapefruit'], 'midnotes': ['Jasmine', 'Violet', 'Saffron', 'Woodsy Notes', 'Nutmeg'], 'bottomnotes': ['Cashmirwood', 'Oakmoss', 'Vetiver', 'Sugar', 'Leather', 'Vanilla', 'Suede', 'Sandalwood', 'Amber']}"
Eternity for Men Summer 2013,Calvin Klein,3.92,89.0,1.0,0.5,0.76087,0.09877,0.23181,0.0,0.0,4.63768,0.39005,1.07235,0.0,0.0,0.0,0.0,0.0,"{'topnotes': ['Tarragon'], 'midnotes': ['Seaweed'], 'bottomnotes': ['Driftwood']}"
212 Men,Carolina Herrera,4.2,7697.0,1.49296,0.0798,0.56517,0.18902,0.19289,0.0,0.0,0.63591,2.71319,0.51573,0.0,1.3618,1.11345,0.0,0.0,"{'topnotes': ['Green Notes', 'Spices', 'Bergamot', 'Lavender', 'Grapefruit', 'Petitgrain'], 'midnotes': ['Gardenia', 'Violet', 'Ginger', 'Sage'], 'bottomnotes': ['Labdanum', 'Incense', 'Guaiac Wood', 'Musk', 'Sandalwood', 'Vetiver']}"
212 Heroes,Carolina Herrera,3.86,955.0,1.2281,-0.23422,0.57328,0.18052,0.0,0.0,0.0,2.65224,2.35776,0.43488,0.66288,0.0,0.71917,0.0,4.16374,"{'topnotes': ['Pear', 'Ginger', 'cannabis'], 'midnotes': ['Sage', 'Geranium'], 'bottomnotes': ['Musk', 'Leather']}"
Chic For Men,Carolina Herrera,4.25,3266.0,1.32185,0.35575,0.18399,0.20627,0.16066,0.0,0.37861,4.2499,0.29949,2.21936,0.0,0.0,0.39362,0.0,0.0,"{'topnotes': ['Lemon', 'Watermelon', 'Mandarin Orange', 'Bergamot', 'Cardamom'], 'midnotes': ['Pepper', 'Cinnamon'], 'bottomnotes': ['Cedar', 'Musk', 'Tonka Bean', 'Sandalwood', 'Amber']}"
CK One Summer 2005,Calvin Klein,4.27,124.0,-0.26667,0.25,0.72881,0.09302,0.11819,0.0,0.0,1.48129,0.0,0.0,0.66771,1.68038,0.53726,0.0,0.0,"{'topnotes': ['Pineapple', 'Kiwi', 'Mandarin Orange', 'Peach'], 'midnotes': ['Lily-of-the-Valley', 'Frangipani', 'Bergamot'], 'bottomnotes': ['Musk', 'Woodsy Notes']}"
212 Sexy Men,Carolina Herrera,3.94,2913.0,1.28079,0.06757,-0.63952,0.29078,0.23759,0.0,1.63778,0.38848,0.25557,0.47889,0.0,0.86097,1.18905,0.0,0.0,"{'topnotes': ['Bergamot', 'Mandarin Orange', 'Green Notes'], 'midnotes': ['Flowers', 'Cardamom', 'Pepper'], 'bottomnotes': ['Guaiac Wood', 'Musk', 'Vanilla', 'Sandalwood', 'Amber']}"
Herrera For Men,Carolina Herrera,4.26,1868.0,1.64009,0.1256,0.08041,0.21996,0.18432,2.32869,0.36377,0.46676,1.70917,0.47738,0.62334,0.78004,0.0,0.0,0.0,"{'topnotes': ['Lavender', 'Lemon', 'Rosemary', 'Neroli'], 'midnotes': ['Clover', 'Geranium', 'Cloves'], 'bottomnotes': ['Ambergris', 'Sandalwood', 'Tobacco']}"
CH Pasión for Him,Carolina Herrera,4.28,382.0,1.01487,-0.0375,-0.05858,0.26122,0.26363,0.0,2.11772,0.0,0.22979,0.37201,0.0,3.14422,0.57295,0.0,0.0,"{'topnotes': ['Pink Pepper', 'Olibanum', 'Tunisian Neroli'], 'midnotes': ['Myrhh', 'Iris', 'Texas Cedar'], 'bottomnotes': ['dark woodsy notes', 'Amberwood', 'Australian Sandalwood', 'Bourbon Vanilla', 'Tonka Bean']}"
Mystery Tobacco,Carolina Herrera,4.42,507.0,0.87847,-0.70079,-0.53358,0.29901,2.4981,2.52134,1.0871,0.0,0.29818,0.45589,0.70987,0.0,0.0,0.0,0.0,"{'topnotes': ['Artemisia', 'Ginger', 'Citruses', 'Osmanthus'], 'midnotes': ['Vetiver', 'Guaiac Wood', 'Tobacco', 'Patchouli'], 'bottomnotes': ['Tonka Bean']}"
Stallion Leather,Carolina Herrera,4.22,119.0,0.78049,-0.69863,-0.47541,0.31667,0.14165,4.33665,0.66452,0.0,0.0,0.39218,0.0,1.77657,0.0,0.0,0.0,"{'topnotes': ['Leather', 'Ginger'], 'midnotes': ['Jasmine', 'Osmanthus'], 'bottomnotes': ['Labdanum', 'Olibanum', 'Patchouli']}"
Bad Boy Dazzling Garden,Carolina Herrera,4.03,129.0,1.23457,-0.31169,-0.22667,0.30667,0.0,0.0,1.29833,0.36602,0.43336,1.62391,4.5026,0.0,0.0,0.0,0.0,"{'topnotes': ['White Pepper', 'Grapefruit'], 'midnotes': ['Clary Sage', 'Vetiver'], 'bottomnotes': ['Tonka Bean', 'Cacao']}"
Burning Rose,Carolina Herrera,4.36,340.0,-0.61818,-0.6506,-0.45614,0.26541,1.25173,0.0,0.0,0.0,0.0,2.50048,0.0,2.15442,0.0,0.0,0.0,"{'topnotes': ['Ginger', 'Bulgarian Rose', 'Cinnamon', 'Patchouli'], 'midnotes': [], 'bottomnotes': []}"
Iris Empire,Carolina Herrera,4.49,226.0,-0.06618,-0.66,-0.38532,0.30882,1.15012,1.28004,0.49986,0.0,0.0,2.339,2.96697,4.61639,0.60574,0.0,0.0,"{'topnotes': ['Davana', 'Cinnamon'], 'midnotes': ['Iris', 'Violet'], 'bottomnotes': ['Benzoin', 'Chocolate', 'Olibanum', 'Leather', 'Patchouli']}"
Gold Myrrh Absolute,Carolina Herrera,4.38,271.0,-0.25362,-1.0,-0.34677,0.2953,0.0,0.0,2.82079,0.0,0.21775,1.97048,3.99534,0.0,0.34062,0.0,0.0,"{'topnotes': ['Immortelle', 'Black Pepper'], 'midnotes': ['Licorice', 'Cacao Pod'], 'bottomnotes': ['Vanilla', 'Myrrh']}"
Bad Boy Cobalt Parfum Electrique,Carolina Herrera,4.32,3352.0,1.54144,0.05613,0.15785,0.14581,1.35884,0.0,0.0,0.0,3.19265,1.22318,0.67193,0.91107,0.0,0.0,0.0,"{'topnotes': ['Lavender', 'Pink Pepper'], 'midnotes': ['Geranium', 'Plum'], 'bottomnotes': ['Truffle', 'Cedar', 'Oak', 'Vetiver']}"
CH Birds Of Paradise For Him,Carolina Herrera,4.14,133.0,1.12088,-0.05479,0.45783,0.15152,0.26363,0.0,1.12929,3.08985,1.52996,0.0,0.0,0.0,0.0,0.0,0.0,"{'topnotes': ['Chamomile', 'Violet Leaves'], 'midnotes': ['Fir', 'Driftwood'], 'bottomnotes': ['Tonka Bean', 'Sandalwood', 'Cashmere Wood']}"
Sandal Ruby,Carolina Herrera,4.12,220.0,-0.52252,-0.84946,-0.44681,0.29592,1.36836,0.0,0.79213,0.0,0.25185,2.27364,0.0,3.57742,0.38237,0.0,0.0,"{'topnotes': ['Cinnamon', 'Black Pepper'], 'midnotes': ['Tuberose', 'Geranium'], 'bottomnotes': ['Atlas Cedar', 'Sandalwood', 'Patchouli']}"
Nightfall Patchouli,Carolina Herrera,4.45,348.0,-0.18301,-0.79279,-0.60403,0.26431,2.20795,0.0,1.32574,0.0,0.0,2.62768,0.0,0.0,0.0,0.0,0.0,"{'topnotes': ['Benzoin', 'Indonesian Patchouli Leaf', 'Cinnamon'], 'midnotes': [], 'bottomnotes': []}"
212 VIP Black NY,Carolina Herrera,3.98,140.0,1.36697,-0.33654,-0.67391,0.29482,0.0,0.0,0.0,0.0,1.77013,0.52343,3.92624,0.0,0.0,0.0,0.0,"{'topnotes': ['Grapefruit', 'Cardamom'], 'midnotes': ['Lavender', 'Absinthe'], 'bottomnotes': ['Coffee', 'Vetiver']}"
Bad Boy Gold Fantasy,Carolina Herrera,3.81,119.0,1.1134,-0.08791,-0.08621,0.2948,0.14001,0.0,1.24151,0.33021,0.39689,1.73913,2.94776,0.0,0.0,0.0,0.0,"{'topnotes': ['White Pepper', 'Pink Pepper', 'Bergamot'], 'midnotes': ['Clary Sage', 'Cedarwood', 'Vetiver'], 'bottomnotes': ['Tonka', 'Cacao']}"
Bad Boy Extreme,Carolina Herrera,4.17,1487.0,1.47105,0.01608,-0.57651,0.29936,2.09308,1.15434,1.76159,0.0,0.35485,0.61004,3.75153,0.0,0.0,0.0,0.0,"{'topnotes': ['Clary Sage', 'Indonesian Patchouli Leaf', 'Davana', 'Plum', 'Labdanum', 'Incense', 'Olibanum', 'Indian Ginger', 'Opoponax', 'Bergamot', 'Cacao', 'Tonka Bean', 'Vetiver'], 'midnotes': [], 'bottomnotes': []}"
Saffron Lazuli,Carolina Herrera,4.36,236.0,0.11852,-0.74312,-0.38835,0.26655,0.20764,2.89177,0.99553,0.0,0.0,0.59088,0.0,2.85231,0.47793,2.27571,0.0,"{'topnotes': ['Black Currant', 'Saffron', 'Tonka Bean'], 'midnotes': ['Iris', 'Rose'], 'bottomnotes': ['Leather', 'Vanilla', 'Guaiac Wood']}"
Virgin Mint,Carolina Herrera,4.13,136.0,0.37931,-0.71429,0.77586,0.18142,0.12537,0.0,0.0,0.47076,1.63259,0.0,0.0,0.0,0.94989,0.0,0.0,"{'topnotes': ['Bergamot', 'Mandarin Orange'], 'midnotes': ['Geranium', 'Vetiver'], 'bottomnotes': ['White Musk', 'Mint']}"
Gold Incense,Carolina Herrera,4.0,205.0,0.1236,-0.79221,-0.38028,0.29261,0.22131,1.26628,2.71498,0.0,0.24516,1.85156,0.0,0.0,1.19489,0.0,0.0,"{'topnotes': ['Angelica', 'Marigold', 'Bergamot', 'Cinnamon'], 'midnotes': ['Labdanum', 'Atlas Cedar'], 'bottomnotes': ['Incense', 'Madagascar Vanilla', 'Sandalwood']}"
Amber Desire,Carolina Herrera,4.4,222.0,-0.22535,-0.90164,-0.38636,0.23944,0.0,0.0,1.51436,0.0,0.0,0.0,0.74865,0.8746,0.34005,0.0,0.0,"{'topnotes': ['Labdanum', 'Rose', 'Patchouli', 'Vanilla', 'Ylang-Ylang', 'Cinnamon', 'Dates', 'Amber'], 'midnotes': [], 'bottomnotes': []}"
True Oud,Carolina Herrera,4.26,87.0,0.45652,-0.94595,-0.40476,0.3125,0.21017,1.1306,1.32804,0.0,0.2615,0.61004,0.0,0.0,0.99765,1.64207,0.0,"{'topnotes': ['Olive', 'Saffron', 'Freesia', 'Osmanthus'], 'midnotes': ['Thailand Oud', 'Myrrh', 'Jasmine'], 'bottomnotes': ['Musk', 'Akigalawood', 'Sandalwood', 'Patchouli']}"
CH Insignia Men,Carolina Herrera,4.46,267.0,1.17778,0.03361,-0.55844,0.26845,1.19097,0.0,0.0,0.0,0.0,2.21189,0.0,4.13847,0.49658,1.79685,0.0,"{'topnotes': ['Saffron', 'Cinnamon'], 'midnotes': ['Rose', 'Violet'], 'bottomnotes': ['Labdanum', 'Cashmeran', 'Woody Notes', 'Agarwood (Oud)', 'Patchouli']}"
212 VIP Black Extra,Carolina Herrera,4.36,203.0,1.5443,-0.24,-0.72566,0.2699,0.13553,1.01879,0.0,0.41161,1.5986,0.61004,3.53722,0.0,0.61844,0.0,6.63311,"{'topnotes': ['Coca-Cola', 'Grapefruit', 'Rum'], 'midnotes': ['Lavender', 'Leather', 'Moss'], 'bottomnotes': ['Musk', 'Cacao Pod']}"
Bad Boy Cobalt Elixir,Carolina Herrera,4.04,798.0,1.50551,-0.1102,-0.25366,0.27932,1.73701,1.01787,1.70299,0.0,1.58554,1.57476,0.0,0.0,0.0,0.0,0.0,"{'topnotes': ['Sage', 'Black Pepper'], 'midnotes': ['Truffle', 'Woodsy Notes'], 'bottomnotes': ['Vanila', 'Frankincense']}"
212 VIP Black,Carolina Herrera,4.27,2626.0,1.59353,-0.07902,-0.71446,0.30616,0.0,0.0,1.19671,0.0,1.9242,1.88728,0.57966,0.0,1.33027,0.0,3.56475,"{'topnotes': ['Fennel', 'Anise', 'Absinthe'], 'midnotes': ['Lavender'], 'bottomnotes': ['Musk', 'Black Vanilla Husk']}"
Amethyst Haze,Carolina Herrera,4.18,224.0,-0.01538,-0.75,-0.27835,0.28571,1.10958,0.0,1.68492,0.0,1.99141,0.61004,2.5607,0.0,0.6139,0.0,0.0,"{'topnotes': ['Cardamom', 'Pink Pepper'], 'midnotes': ['Lavender', 'Coffee'], 'bottomnotes': ['Patchouli', 'Bourbon Vanilla', 'Cashmere Wood']}"
CH Men Prive,Carolina Herrera,4.29,5094.0,1.70365,0.02441,-0.63665,0.27408,0.22372,2.80632,1.40022,0.35582,1.45287,0.61004,0.0,0.0,0.0,0.0,4.65971,"{'topnotes': ['Grapefruit', 'Whiskey', 'Pomelo'], 'midnotes': ['Sage', 'Lavender', 'Red Thyme', 'Cardamom'], 'bottomnotes': ['Woody Notes', 'Leather', 'Benzoin', 'Tonka Bean']}"
212 VIP Men Wins,Carolina Herrera,4.08,131.0,1.35,-0.15625,0.47059,0.14889,0.0,0.0,0.58341,0.56801,3.2374,0.27654,0.52645,0.0,0.0,0.0,0.0,"{'topnotes': ['Yuzu', 'Basil', 'Mandarin Orange'], 'midnotes': ['Lavender', 'Madagascar Pepper'], 'bottomnotes': ['Tonka Bean', 'Skin']}"
VIP Black Red,Carolina Herrera,4.27,155.0,1.42222,-0.05747,-0.54546,0.26042,0.15017,3.30082,0.0,0.0,1.49001,0.61004,0.0,0.0,0.0,0.0,3.38373,"{'topnotes': ['Ginger', 'Cardamom', 'Allspice'], 'midnotes': ['Absinthe'], 'bottomnotes': ['Leather', 'Guaiac Wood']}"
212 VIP Black Smiley,Carolina Herrera,4.44,118.0,1.34409,-0.15294,-0.51282,0.25217,0.0,0.0,0.91432,1.46147,1.32858,0.44448,2.40313,0.0,0.0,0.0,0.0,"{'topnotes': ['Tunisian Neroli', 'Blood Orange', 'Ginger'], 'midnotes': ['Lavender Extract', 'Sesame', 'Madagascar Pepper'], 'bottomnotes': ['Sweet Almond', 'Vanilla Bean', 'Skin']}"
CH Men Hot! Hot! Hot!,Carolina Herrera,4.26,85.0,1.2029,-0.01754,0.23077,0.13437,0.2099,1.20909,0.0,4.26022,1.3852,0.0,0.0,0.0,0.3968,0.0,0.0,"{'topnotes': ['Grapefruit', 'Rhubarb Leaf', 'Violet Leaf'], 'midnotes': ['Sichuan Pepper', 'Angelica'], 'bottomnotes': ['Leather', 'Madagascar Vetiver', 'Sandalwood']}"
212 VIP Men Party Fever,Carolina Herrera,4.25,382.0,1.46154,-0.07216,0.3121,0.14419,0.15967,0.0,0.0,1.46242,1.70499,0.38291,0.49818,0.0,0.0,0.0,3.80155,"{'topnotes': ['Tamarind', 'Ginger', 'Citruses', 'Juniper Berries', 'Red Apple'], 'midnotes': ['Freesia', 'Geranium', 'cannabis'], 'bottomnotes': ['Cedar', 'Olibanum', 'Musk', 'Tonka Bean', 'Vetiver']}"
